"File","SLOC","Comments","Ratio_code_comment","McCabe","NumFiles","Ownership_Lines","Minor_Lines","Major_lines","LineAuthors","Commits","LineAdded","LineDeleted","CommitAuthors","Ownership_Commits","Minor_Commits","Major_Commits","HasBug","BugCount"
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce",3842,3313,1.83488888888889,4.37777777777778,45,0.822594661700807,8,2,10,34,616,118,4,0.411764705882353,0,4,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/split",351,107,1.065,3,4,0.945674044265594,2,1,3,1,6,6,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/server/tasktracker",75,30,0.4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/server/jobtracker",91,27,0.3,0,1,0.975409836065574,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/filecache",316,379,2.63333333333333,10.6666666666667,3,0.931635388739946,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/protocol",107,279,2.51333333333333,0,3,0.824766355140187,2,2,4,1,15,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/jobhistory",2249,1084,0.9816,6,25,0.778050108932462,4,3,7,9,240,92,3,0.555555555555556,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/task",618,390,1.15,4.83333333333333,6,0.974932855863921,2,1,3,4,21,12,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/task/reduce",2117,474,0.847142857142857,10.0714285714286,14,0.97883064516129,3,1,4,1,8,4,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/reduce",288,60,0.576666666666667,0.666666666666667,3,0.859188544152745,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/input",2278,1056,0.617826086956522,9.69565217391304,23,0.974324685744852,3,1,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/chain",1198,521,1.016,10.6,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/output",1179,689,0.67,7.27272727272727,11,0.913294797687861,2,1,3,3,169,36,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/fieldsel",248,143,0.713333333333333,8.66666666666667,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/db",1702,894,0.9755,6,20,0.969656992084433,3,1,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/jobcontrol",368,201,0.54,20.5,2,0.825119236883943,0,2,2,1,110,111,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/aggregate",822,797,1.28058823529412,3.76470588235294,17,0.983686786296901,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/map",493,150,0.652,2.4,5,0.921646746347942,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/join",1741,854,0.745625,10.1875,16,0.96711664935964,3,1,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/partition",1157,540,0.78,25.7142857142857,7,0.978213507625272,3,1,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/v2",38,17,0.45,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/tools",515,54,0.1,141,1,0.887394957983193,2,2,4,4,60,8,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/counters",1067,482,1.19363636363636,8.18181818181818,11,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/security",187,142,0.885,7,2,0.947513812154696,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/security/token",369,194,1.24,5,5,0.795238095238095,1,3,4,1,63,199,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/security/token/delegation",58,98,2.0125,0,4,0.566473988439306,1,3,4,1,1,1,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/util",1682,738,1.12555555555556,10.2222222222222,9,0.822971948445792,3,2,5,5,33,4,2,0.6,0,2,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred",13771,8976,1.59357142857143,9.15178571428571,112,0.899249774146667,11,2,13,25,422,139,5,0.52,1,4,1,1
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/pipes",1157,638,1.282,8,10,0.998485613326603,1,1,2,1,3,2,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/jobcontrol",146,95,0.665,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib",1833,1741,1.105,2.96875,32,0.916417165668663,2,2,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/db",260,191,1.1125,1.75,4,0.952015355086372,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/aggregate",487,553,1.77411764705882,2.17647058823529,17,0.791917454858126,2,2,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/join",1308,816,1.106875,7,16,0.921052631578947,5,1,6,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/filecache",15,135,9.635,0,2,0.895424836601307,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-shuffle/src/test/java/org/apache/hadoop/mapred",44,17,0.39,0,1,1,0,1,1,1,10,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-shuffle/src/main/java/org/apache/hadoop/mapred",427,60,0.14,17,1,0.970149253731343,2,1,3,6,94,19,3,0.5,0,3,1,1
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop",949,113,0.5275,6.5,4,0.765638766519824,2,2,4,2,34,0,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapreduce",47,17,0.36,2,1,0.746835443037975,0,2,2,1,20,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapreduce/v2",1068,180,0.186666666666667,6.66666666666667,6,0.819327731092437,0,3,3,18,267,78,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred",599,66,0.12,3,2,0.563870967741935,1,3,4,15,443,279,4,0.4,0,4,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred",1265,187,0.255,7.16666666666667,6,0.663030303030303,0,4,4,37,824,902,4,0.405405405405405,1,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/test/java/org/apache/hadoop/mapreduce/v2/hs",324,64,0.205,3,2,0.774487471526196,1,2,3,9,225,67,2,0.555555555555556,0,2,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/test/java/org/apache/hadoop/mapreduce/v2/hs/webapp",184,18,0.1,0,1,0.5,0,3,3,10,265,38,3,0.4,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs",1776,321,0.983333333333333,13.5555555555556,9,0.88898269311946,2,2,4,23,363,334,3,0.391304347826087,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp",1268,596,1.05352941176471,4,17,0.37439379243453,1,3,4,1,18,0,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src",1495,944,1.16324324324324,4.45945945945946,37,0.7966398319916,5,2,7,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/contrib/fuse-dfs/src/test",260,62,0.24,11,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/aop/org/apache/hadoop/fs",247,84,0.345,4.5,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/aop/org/apache/hadoop/fi",553,338,1.13,5.42857142857143,7,0.796,4,2,6,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/aop/org/apache/hadoop/hdfs",517,182,0.37,7,4,0.998702983138781,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/aop/org/apache/hadoop/hdfs/server/datanode",558,297,0.5225,0.75,4,0.897136797454931,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/unit/org/apache/hadoop/hdfs/server/namenode",526,132,0.316666666666667,7,3,0.907038512616202,2,2,4,2,22,22,2,0.5,0,2,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/unit/org/apache/hadoop/hdfs/server/datanode",403,113,0.38,7,2,0.998257839721254,1,1,2,1,1,1,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/system/test/org/apache/hadoop/hdfs",60,17,0.28,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/system/java/org/apache/hadoop/hdfs/test/system",256,138,1.21,2.5,6,0.834801762114537,0,3,3,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/test",128,77,0.625,2,2,0.69327731092437,2,3,5,1,5,2,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/fs",969,265,0.38,3,7,0.972043010752688,3,1,4,2,16,16,2,0.5,0,2,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/fs/permission",169,72,0.43,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/fs/viewfs",170,67,0.393333333333333,0,3,0.786713286713287,1,2,3,0,0,0,0,0,0,0,1,1
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/fs/loadGenerator",199,29,0.15,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/net",115,35,0.3,11,1,0.994152046783626,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs",17997,5904,0.514081632653061,10,98,0.931648009489213,13,1,14,24,769,378,7,0.541666666666667,5,2,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode",9900,3124,0.406346153846154,10.3269230769231,52,0.92560204493475,10,1,11,10,235,144,6,0.4,0,6,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/metrics",226,87,0.395,0.5,2,0.957627118644068,1,1,2,1,2,2,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/balancer",585,141,0.24,20,2,0.991432068543452,1,1,2,2,3,3,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode",4506,1258,0.458461538461539,11.1153846153846,26,0.925977011494253,7,1,8,8,169,76,5,0.375,0,5,1,1
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/blockmanagement",1971,768,0.462666666666667,5.8,15,0.865916398713826,2,2,4,7,44,36,4,0.428571428571429,0,4,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/common",366,164,0.856,0.4,5,1,0,1,1,1,2,2,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/protocol",72,60,0.855,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/web",631,163,0.294285714285714,0.714285714285714,7,1,0,1,1,13,387,112,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/web/resources",172,17,0.1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/tools",240,109,0.605,8,2,0.917312661498708,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/tools/offlineImageViewer",461,144,0.4075,9.5,4,0.997191011235955,1,1,2,3,5,4,2,0.666666666666667,0,2,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/tools/offlineEditsViewer",149,76,0.51,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/security",480,68,0.146666666666667,2,3,0.761666666666667,1,2,3,4,134,7,2,0.75,0,2,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/security/token/block",314,77,0.92,4.5,2,0.906818181818182,1,2,3,1,2,2,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/util",615,161,0.39,8.2,5,0.931151241534989,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/tools",169,64,0.405,1,2,0.821561338289963,0,2,2,1,48,13,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/security",374,72,0.19,5,2,0.978515625,1,1,2,1,11,3,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/cli",109,56,0.72,2.33333333333333,3,0.881720430107527,1,2,3,1,3,1,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/cli/util",3,17,5.67,0,1,0.952380952380952,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant",107,73,0.68,11,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/ant/org/apache/hadoop/ant/condition",40,85,2.89,0,4,0.614285714285714,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/fs",303,79,0.26,18,1,0.995402298850575,1,1,2,2,5,3,2,0.5,0,2,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs",5922,2293,0.709473684210526,28.3157894736842,19,0.900825536598789,8,2,10,20,584,403,6,0.65,0,6,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode",18152,6430,0.923380281690141,26.5070422535211,71,0.941643885547658,12,1,13,23,583,1248,6,0.739130434782609,4,2,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/web/resources",623,32,0.05,21,1,1,0,1,1,22,556,162,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/metrics",130,102,2.475,0,2,1,0,1,1,1,1,1,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/balancer",1269,475,0.38,50,3,0.994775339602926,2,1,3,2,8,7,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol",1083,936,1.16434782608696,0.869565217391304,23,0.882456140350877,3,2,5,1,7,7,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode",9761,3713,1.06969696969697,32.4242424242424,33,0.945000667467628,12,1,13,11,790,413,3,0.545454545454545,0,3,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/web/resources",342,26,0.08,4,1,1,0,1,1,13,314,85,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/metrics",122,88,2.59,0,2,0.983870967741935,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement",4772,1993,0.637647058823529,38.4117647058824,17,0.626019521326381,4,2,6,7,289,160,4,0.571428571428571,0,4,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/common",1641,878,1.08153846153846,13.1538461538462,13,0.900609974883387,7,1,8,1,24,24,1,1,0,1,1,1
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocol",2020,1806,1.1456,3.64,25,0.958265329913733,6,1,7,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocol/proto",12622,316,0.025,736.5,2,0.997491938373343,1,1,2,2,3662,2112,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocol/datatransfer",625,328,0.722222222222222,3.77777777777778,9,0.778711484593838,3,2,5,1,55,5,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/web",1204,204,0.41,16.6,5,1,0,1,1,22,1241,334,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/web/resources",1007,868,1.15685714285714,1.22857142857143,35,1,0,1,1,10,192,71,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/tools",1865,493,0.405714285714286,44.1428571428571,7,0.9375,4,1,5,3,54,52,3,0.333333333333333,0,3,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/tools/offlineImageViewer",1070,659,0.875,8.66666666666667,12,0.990160538581046,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/tools/offlineEditsViewer",1253,829,1.06357142857143,4.85714285714286,14,0.97221052631579,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/security/token/block",530,245,0.781428571428571,4.85714285714286,7,0.863218390804598,5,1,6,1,9,0,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/security/token/delegation",350,204,0.6425,5.75,4,0.512234910277325,3,2,5,3,60,3,1,1,0,1,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/util",612,471,1.46833333333333,5,12,0.794407894736842,3,2,5,0,0,0,0,0,0,0,0,0
"hadoop-hdfs-project/hadoop-hdfs/src/main/native",2447,804,0.992857142857143,47.4285714285714,7,0.987445554701512,1,1,2,0,0,0,0,0,0,0,0,0
