File,Author,NumCommits
wicket-core/src/test/java/org/apache/wicket/request/resource/caching,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/resource,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/resource/loader,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/response/filter,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/session,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/stateless,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/stateless/pages,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/cookies,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/io,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/lang,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/markup/xhtml,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/resource,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/resource/locator,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/string,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/template,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/tester,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/tester/apps_3,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/tester/apps_4,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/util/tester/apps_5,Sven Meier,
wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar,Sven Meier,
wicket-datetime/src/test/java/org/apache/wicket/util/markup/xhtml,Sven Meier,
wicket-devutils/src/test/java/org/apache/wicket/util/markup/xhtml,Sven Meier,
wicket-examples/src/main/java/org/apache/wicket/examples/asemail,Sven Meier,
wicket-examples/src/main/java/org/apache/wicket/examples/compref,Sven Meier,
wicket-examples/src/main/resources/org/apache/wicket/examples/asemail,Sven Meier,
wicket-examples/src/main/resources/org/apache/wicket/examples/homepage,Sven Meier,
wicket-examples/src/test/java/org/apache/wicket/util/markup/xhtml,Sven Meier,
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html,Sven Meier,
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete,Sven Meier,
wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table,Sven Meier,3.0
wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter,Sven Meier,
wicket-extensions/src/main/java/org/apache/wicket/extensions/requestlogger,Sven Meier,
wicket-extensions/src/main/java/org/apache/wicket/extensions/wizard,Sven Meier,
wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table,Sven Meier,2.0
wicket-extensions/src/test/java/org/apache/wicket/util/markup/xhtml,Sven Meier,
wicket-guice/src/main/java/org/apache/wicket/guice,Sven Meier,
wicket-guice/src/test/java/org/apache/wicket/guice,Sven Meier,
wicket-request/src/main/java/org/apache/wicket/request,Sven Meier,
wicket-request/src/test/java/org/apache/wicket/request,Sven Meier,
wicket-spring/src/main/java/org/apache/wicket/spring/injection/annot,Sven Meier,
wicket-spring/src/test/java/org/apache/wicket/spring/injection/annot,Sven Meier,
wicket-util/src/main/java/org/apache/wicket/util/lang,Sven Meier,
wicket-util/src/main/java/org/apache/wicket/util/listener,Sven Meier,
